FMID,MarketName,Website,Facebook,Twitter,Youtube,OtherMedia,street,city,County,State,zip,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time,x,y,Location,Credit,WIC,WICcash,SFMNP,SNAP,Organic,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,Tofu,WildHarvested,updateTime
1019304,Lincoln Park Farmers Market,https://www.lpfarmersmarket.org/,https://www.facebook.com/Lincoln-Park-Farmers-Market-208206362528258/,https://twitter.com/LPFarmersMarket,,https://www.instagram.com/lpmarket2012/,SW Corner Fort Street & Southfield Road,Lincoln Park,Wayne,Michigan,48146,06/06/2021 to 06/06/2021,Sun: 11:00 AM-3:00 PM;,,,,,,,-83.177664,42.249843,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,5/13/2021 11:06:02 PM
1021198,Linda Vista Certified Farmers Market,http://sdfarmbureau.org,facebook.com/lindavistafm,,,IG @lindavistafm,6939 Linda Vista Rd.,San Diego,San Diego,California,92111,01/01/2020 to 03/01/2020,Thu: 2:00 PM-6:00 PM;,04/01/2020 to 09/01/2020,Thu: 3:00 PM-7:00 PM;,10/01/2020 to 12/01/2020,Thu: 2:00 PM-6:00 PM;,,,-117.170563,32.785209,,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,N,N,N,N,8/31/2020 3:57:35 PM
1019167,Linton Farmers' Market,http://www.lintonfarmersmarket.com,@lintonfarmersmarket,,,Instagram: lintonfarmersmkt,,Linton,Greene,Indiana,47441,05/18/2019 to 09/28/2019,Sat: 9:00 AM-1:00 PM;,,,,,,,-87.149098,39.039325,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,N,N,Y,N,N,Y,4/23/2019 8:48:16 AM
1019678,Litchfield Hills Farm-Fresh Market,http://www.litchfieldhillsfarmfresh-ct.org,https://www.facebook.com/LHFFM/?ref=br_rs,https://twitter.com/search?src=typd&q=Litchfield%20Hills%20Farm-Fresh,,https://www.instagram.com/litchfieldhillsfarmfreshmarket/,West Street and Woodruff Lane,Litchfeild,Litchfield,Connecticut,06759,06/15/2019 to 10/12/2019,Sat: 10:00 AM-1:00 PM;,,,,,,,-73.189724,41.743812,,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,8/9/2019 10:24:08 AM
1019679,Litchfield Hills Farm-Fresh Market,http://www.litchfieldhillsfarmfresh-ct.org,,,,,421 Bantam Rad,Litchfield,Litchfield,Connecticut,06759,10/19/2019 to 06/13/2020,Sat: 10:00 AM-1:00 PM;,,,,,,,-73.215193,41.740678,,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,N,Y,N,N,N,8/9/2019 10:31:51 AM
1019631,Little Farm Store Market,,https://www.facebook.com/PleasantValleyFamilyFarm/,,,,520 Lucky Road,Seymour,Wright,Missouri,65746,,Wed: 3:00 PM-7:00 PM;,,,,,,,-92.680159,37.118045,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,7/17/2019 5:03:38 PM
1019207,Little Italy Farmers Market,http://www.ssjnn.org,https://www.facebook.com/SSJNN/,https://twitter.com/SSJNN,,https://www.instagram.com/ssj.nn/,331 West 18th Street,Erie,Erie,Pennsylvania,16502,06/25/2018 to 09/24/2018,Mon: 3:00 PM-6:00 PM;,,,,,,,-80.0850810,42.1155929,,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,8/3/2018 1:09:47 PM
1019995,Little Italy Mercato CFM,http://www.LittleItalyMercato.com,https://www.facebook.com/LittleItalyMercato/,,,https://www.instagram.com/littleitalymercato/,555 W Date Street,San Diego ,San Diego,California,92101,01/01/2020 to 12/31/2020,Sat: 8:00 AM-2:00 PM;,,,,,,,-117.167574,32.723123,,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,Y,N,7/31/2020 2:37:03 PM
1021390,Little River County Farmers Market,,https://www.facebook.com/LRCFarmersMarket/,,,,,Ashdown,Little River,Arkansas,71822,04/17/2021 to 04/17/2021,Thu: 8:00 AM-11:00 AM;Sat: 8:00 AM-11:00 AM;,,,,,,,-94.117600,33.661403,,Y,N,N,N,N,-,Y,N,N,N,N,N,N,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,3/15/2021 1:35:48 PM
1012027,Little River Farmers Market,http://waccamawmarkets.org/,https://www.facebook.com/WaccamawMarketCooperative/,,,,4461 Mineola Ave,Little River,Horry,South Carolina,29566,05/06/2021 to 05/06/2021,Thu: 10:00 AM-3:00 PM;,,,,,,,-78.640489,33.880648,,Y,Y,Y,Y,Y,-,Y,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1/27/2021 3:31:22 PM
1019538,Livingston Farmers Market,https://www.westernsustainabilityexchange.org/events/2019/5/29/livingston-farmers-market,https://www.facebook.com/Livingston-Farmers-Market-108693092565965/,,,,Miles Band Shell Park,Livingston,Park,Montana,59047,05/29/2019 to 09/18/2019,Wed: 4:30 PM-7:30 PM;,,,,,,,-110.556707,45.654254,,Y,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,5/22/2019 2:33:41 PM
1018418,Livonia Wilson Barn Farmers Market,,The Wilson Barn,,,www.wilsonbarn.com,29350 W. Chicago,Livonia,Wayne,Michigan,48150,07/10/2021 to 07/10/2021,Sat: 9:00 AM-2:00 PM;,,,,,,,-83.331995,42.362596,,Y,N,N,N,N,-,Y,N,Y,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,1/27/2021 12:51:52 PM
1018901,Local APX Market - Seasonal,http://www.localapxmarket.com,https://www.facebook.com/LocalAPX/,,,#localapx,1848 Church Street,Appomattox ,Appomattox,Virginia,24522,05/01/2018 to 10/31/2018,Wed: 2:00 PM-6:00 PM;,,,,,,,-78.826847,37.353215,,Y,N,N,N,N,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,1/3/2018 6:34:07 PM
1020094,Logan County Farmer's Market,,,,,,255 John Paul Avenue,Russellville,Logan,Kentucky,42276,06/02/2020 to 10/24/2020,Tue: 3:00 PM-6:00 PM;Sat: 7:30 AM-12:00 PM;,,,,,,,-86.884185,36.866286,,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,N,8/18/2020 10:22:32 AM
1019494,Lorton ,https://www.fairfaxcounty.gov/parks/farmersmarkets/lorton,https://www.facebook.com/events/1096089703908635/,,,@fairfaxfarmmarkets,8990 Lorton Station Blvd,Lorton ,Fairfax,Virginia,22079,05/05/2019 to 11/17/2019,Sun: 9:00 AM-1:00 PM;,,,,,,,-77.216355,38.698239,,Y,N,N,N,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,N,N,Y,N,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,N,N,4/25/2019 2:29:41 PM
1005431,Los Ranchos Growers' Market,,https://www.facebook.com/LosRanchosNM,,,,"City Hall, 6718 Rio Grande Blvd. NW",Los Ranchos,Bernalillo,New Mexico,87107,05/01/2021 to 05/01/2021,Sat: 8:00 AM-11:00 AM;,,,12/11/2021 to 12/11/2021,Sat: 10:00 AM-12:00 PM;,,,-106.654919,35.158683,,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,1/26/2021 5:09:13 PM
1018919,Louisiana Community Betterment Farmer's Market,,Louisiana Community Betterment Farmers Market,,,,"Sunset Park, Georgia Street",Louisiana ,Pike,Missouri,63353,05/19/2021 to 05/19/2021,Wed: 3:00 PM-6:00 PM;,,,,,,,-91.062659,39.441188,,Y,N,N,N,N,-,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,1/26/2021 5:44:10 PM
1000462,Loveland Farmers Market,http://www.lovelandfm.com,https://www.facebook.com/LovelandFarmersMarket,,,,205 Broadway Street,Loveland,Clermont,Ohio,45140,05/04/2021 to 05/04/2021,Tue: 3:00 PM-6:30 PM;,,,,,,,-84.2599240,39.2663880,,Y,N,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,1/25/2021 2:45:24 PM
1016820,Low-Line Market at Southport,http://www.lowlinemarket.com,https://www.facebook.com/LowLineMarket,,,https://www.instagram.com/lowlinemarket,3410 N Southport Ave,Chicago,Cook,Illinois,60657,06/11/2020 to 10/15/2020,Thu: 3:30 PM-7:00 PM;,,,,,,,-87.6642330,41.9438160,,Y,N,N,N,N,N,Y,Y,N,Y,Y,N,N,Y,Y,Y,N,Y,N,Y,N,Y,N,N,N,N,Y,N,Y,N,N,Y,N,N,Y,9/11/2020 5:33:18 PM
1021727,Lowell Area Farmers' Market,https://www.discoverlowell.org/farmers-market/,https://www.facebook.com/Lowell-Farmers-Market-426239604141282,,,,11940 Fulton St,Lowell,Kent,Michigan,49331,06/09/2022 to 06/09/2022,Thu: 10:00 AM-3:00 PM;,,,,,,,-85.372381,42.930630,,Y,N,N,N,N,-,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,N,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,3/8/2022 9:29:08 AM
1011233,Lower Valley Farmers Market,https://www.facebook.com/LowerValleyFarmersMarket/timeline,,,,,Main street,Wallowa,Wallowa,Oregon,97885,,Sat: 10:00 AM-4:00 PM;,01/01/2021 to 01/01/2021,Sat: 11:00 AM-4:00 PM;,,,,,-117.528643,45.570355,,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,N,1/29/2021 8:49:09 AM
1018922,Lowville Farm and Craft Market,,https://www.facebook.com/lowvillefarmandcraftmarket/,,,,5473 Bostwick Street,Lowville,Lewis,New York,13367,06/02/2018 to 10/27/2018,Sat: 8:00 AM-2:00 PM;,,,,,,,-75.491021,43.793854,,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,1/31/2018 3:01:48 PM
1011800,LSI Global Greens Farmers' Market,http://lsiowa.org/market,,,,,3200 University Ave,Des Moines,Polk,Iowa,50311,05/01/2018 to 10/31/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-93.660454,41.599698,,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,Y,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,8/5/2020 8:42:25 AM
1021257,Ludington Farmer's Market,,https://www.facebook.com/Ludingtonfarmersmarket,,,,,LUDINGTON,Mason,Michigan,49431,09/01/2012 to ,Fri: 3:00 PM-7:00 PM;,,,,,,,-86.447744,43.955713,,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,N,1/4/2021 9:21:23 AM
1019622,LVHMC Bluemont Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/BluemontFarmersMarket/,,,https://www.instagram.com/loudounfarmmkts/,"EE Lake General Store, 33721 Snickersville Turnpike",Bluemont,Loudoun,Virginia,20135,06/02/2019 to 09/01/2019,Sun: 10:00 AM-2:00 PM;,,,,,,,-77.833365,39.110875,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,7/15/2019 2:54:02 PM
1019177,LVHMC Cascades Farmers' Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/CascadesFarmersMarket,@LoudounFarmMkts,,,21060 Whitfield Drive,Sterling,Loudoun,Virginia,20165,01/01/2018 to 12/31/2018,Sun: 9:00 AM-1:00 PM;,01/01/2019 to 12/31/2019,Sun: 9:00 AM-1:00 PM;,,,,,-77.395364,39.031603,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,7/24/2018 3:16:00 PM
1019175,LVHMC Leesburg Farmers Market,http://www.loudounfarmersmarkets.org,https://www.facebook.com/LeesburgFarmersMarket/,@LoudounFarmMkts,,,"101 Catoctin Circle, S. E.",Leesburg,Loudoun,Virginia,20175,05/05/2018 to 10/27/2018,Sat: 8:00 AM-12:00 PM;,11/03/2018 to 04/27/2019,Sat: 9:00 AM-12:00 PM;,,,,,-77.565734,39.107555,,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,N,Y,7/24/2018 2:45:15 PM
1019176,LVHMC Loudoun Station Farmers Market,,https://www.facebook.com/LoudounStationFarmersMarket/,@LoudounFarmMkts,,,Gramercy Park Drive and Central Station Drive,Ashburn,Loudoun,Virginia,20147,05/05/2018 to 10/27/2018,Sat: 9:00 AM-1:00 PM;,,,,,,,-77.489597,39.006277,,Y,N,N,N,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,N,7/24/2018 2:57:44 PM
1019940,Lynchburg Community Market,http://lynchburgcommunitymarket.com/,https://www.facebook.com/LynchburgCommunityMarket/,,https://www.youtube.com/channel/UCHqmO3XFRjNe8fhYstITNAA,@LynchburgCommunityMarket - Instagram,1219 Main St,Lynchburg,Lynchburg,Virginia,24504,01/01/2021 to 12/31/2021,Tue: 7:00 AM-2:00 PM;Wed: 7:00 AM-2:00 PM;Thu: 7:00 AM-2:00 PM;Fri: 7:00 AM-2:00 PM;Sat: 7:00 AM-2:00 PM;,,,,,,,-79.140379,37.411517,,Y,N,N,N,Y,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,N,1/5/2021 8:26:43 AM
1019435,Lynden Farmers Market,http://www.lyndenfarmersmarket.com,https://www.facebook.com/lyndenfarmersmarket/,,,,4th and Grover Street at Centennial Park,Lynden,Whatcom,Washington,98264,06/01/2019 to 09/28/2019,Sat: 10:00 AM-2:00 PM;,,,,,,,-122.452228,48.944087,,Y,N,N,N,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,3/20/2019 1:32:12 PM
1011538,Mableton Farmers Market,http://www.mableton.org/mableton-farmers-market,Mableton Farmers Market,,,,5239 Floyd Road,Mableton,Cobb,Georgia,30126,06/04/2020 to 08/13/2020,Thu: 8:30 AM-12:30 PM;,,,,,,,-84.575384,33.826085,,Y,N,N,N,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,9/11/2020 8:38:37 AM
1000481,Madison County Farmers Market,,https://www.facebook.com/madisoncofarmersmarket,,,,112 N. John Wayne Dr.,Winterset,Madison,Iowa,50273,05/12/2018 to 10/06/2018,Sat: 8:00 AM-12:00 PM;,,,,,,,-94.013604,41.335222,,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/30/2018 12:11:27 PM
1012249,Madison Farmers Market,,dawson madison farmers market,,,,Highway 40 E. and 1st St.,Madison ,Lac qui Parle,Minnesota,56256,07/10/2018 to 10/09/2018,Tue: 9:00 AM-12:30 PM;,,,,,,,-96.1754168,45.0087575,,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,7/31/2018 3:28:20 PM
1005201,Madison NJ Farmers Market,http://www.rosenet.org/gov/ddc,https://www.facebook.com/ilovemadisonnj,,,,Central Avenue between Cook Avenue and Main Street,Madison,Morris,New Jersey,07940,05/31/2018 to 10/25/2018,Thu: 2:00 PM-7:00 PM;,,,,,,,-74.414532,40.759057,,Y,Y,Y,N,N,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,N,N,N,7/26/2018 4:27:38 PM
1012046,Madras Saturday Market Holiday Market,http://www.madrassaturdaymarket.com,Madras Saturday Market,,,,"7th Street, between C and B Streets",Madras ,Jefferson,Oregon,97741,06/01/2019 to 09/28/2019,Sat: 9:00 AM-2:00 PM;,,,,,,,-121.127162,44.638418,,Y,Y,N,Y,Y,-,Y,N,Y,N,Y,N,N,N,Y,Y,N,N,N,N,N,N,Y,Y,N,N,Y,N,N,N,N,N,N,N,N,6/5/2019 11:07:42 AM
1021339,Madrona Farmers Market ,http://www.sfmamarkets.com/madrona-farmers-market,https://www.facebook.com/MadronaFarmersMarket,,,https://www.instagram.com/sfmamarkets/, 1126 Martin Luther King Jr Way  ,Seattle ,King,Washington,98122,05/14/2021 to 05/14/2021,Fri: 3:00 PM-7:00 PM;,,,,,,,-122.295751,47.612616,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,2/4/2021 4:35:52 PM
1019360,MADWest Winter Farmers' Market,,www.facebook.com/MADWestFM,,,www.instagram.com/madwest_winter_farmers_market,55 South Gammon Road,Madison,Dane,Wisconsin,53717,01/01/2019 to 02/23/2019,Sat: 8:00 AM-12:00 PM;,11/09/2019 to 02/29/2020,Sat: 8:00 AM-12:00 PM;,,,,,-89.502026,43.066326,,Y,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,N,N,N,Y,Y,Y,Y,N,Y,N,N,N,1/19/2019 12:34:09 PM
1021197,Main Street DeFuniak Farmer's Market,http://www.mainstreetdfs.org/farmers-market/,https://www.facebook.com/MainStreetDFS/,,,,Baldwin Avenue between 7th and 8th St.,DeFuniak Springs,Walton,Florida,32435,07/04/2020 to 09/26/2020,Sat: 8:00 AM-11:00 AM;,10/03/2020 to 11/21/2020,Sat: 8:00 AM-12:00 PM;,,,,,-86.113700,30.720266,,Y,Y,N,N,N,-,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,N,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,N,8/31/2020 12:36:23 PM
1018407,Main Street Dyersburg Farmers Market,,https://www.facebook.com/groups/119877659959/,,,,335 Clark Ave. South,Dyersburg,Dyer,Tennessee,38024,06/12/2021 to 09/25/2021,Tue: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,,,,,,,-89.389549,36.030081,,Y,N,N,Y,N,N,Y,N,Y,Y,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,Y,Y,N,N,Y,N,Y,N,N,N,Y,N,N,1/5/2021 11:48:03 AM
1005528,Main Street Farmers Market,,https://www.facebook.com/washingtonfarmers,,,,South Main at Wheeling,Washington,Washington,Pennsylvania,15301,05/20/2021 to 05/20/2021,Thu: 3:00 PM-6:00 PM;,,,,,,,-80.245,40.169,,Y,Y,N,Y,Y,-,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,N,N,N,1/25/2021 8:04:22 PM
1006837,Main Street Farmers Market,https://edc-farmtrails.org/our-trails/farmers-market/,https://www.facebook.com/edcfarmersmarket/,,,,401 Main Street,Placerville,El Dorado,California,95667,06/03/2020 to 10/28/2020,Wed: 4:00 PM-8:00 PM;,,,,,,,-120.796965,38.730544,,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,N,8/4/2020 12:47:43 AM
1011119,Main Street Farmers Market,http://www.chanutemainstreet.com,Main Street Chanute Farmers Market,,,,Main Street and Highland Ave,Chanute,Neosho,Kansas,66720,05/01/2018 to 09/25/2018,Tue: 4:30 PM-6:00 PM;,,,,,,,-95.4504829,37.6817937,,Y,N,N,Y,Y,-,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,N,7/30/2018 12:25:19 PM
1019706,Main Street Farmers Market,https://thecooperageproject.org/markets/farmersmarket/,https://www.facebook.com/pg/thecooperageproject/events/?ref=page_internal,,,,1030 Main Street,Honesdale,Wayne,Pennsylvania,18431,11/06/2021 to 11/06/2021,Sat: 11:00 AM-1:00 PM;,01/01/2021 to 01/01/2021,Sat: 11:00 AM-1:00 PM;,,,,,-75.257553,41.575170,,Y,Y,N,Y,N,Y,Y,N,N,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,Y,Y,N,N,6/24/2021 2:48:14 PM
1021624,Main Street Saturday Market,,Murfreesboro Saturday Market,,,,South Public Square,Murfreesboro,Rutherford,Tennessee,37130,05/22/2021 to 05/22/2021,Sat: 8:00 AM-12:00 PM;,05/21/2022 to 05/21/2022,Sat: 8:00 AM-12:00 PM;,,,,,-86.392158,35.845982,,Y,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,N,N,Y,10/26/2021 8:36:57 PM
1019752,Main Street Wadsworth Farmers Market,,https://www.facebook.com/MainStreetWadsworthFarmersMarket/,,,https://www.instagram.com/wadsworthfarmersmarket/,151 Main Street,Wadsworth,Medina,Ohio,44281,06/20/2020 to 09/26/2020,Sat: 9:00 AM-12:00 PM;,,,,,,,-81.732318,41.028681,,Y,N,N,N,N,-,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,Y,N,Y,N,N,N,Y,N,N,1/4/2021 2:42:03 PM
1019501,MainStreet Libertyville Farmers Market,http://www.libertyvillefarmersmarket.org,https://www.facebook.com/Libertyville-Farmers-Market-166588080019691,,,,413 N Milwaukee Ave,Liberytville ,Lake,Illinois,60048,06/03/2021 to 06/03/2021,Thu: 7:00 AM-1:00 PM;,,,,,,,-87.954744,42.287242,,Y,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,Y,Y,Y,N,N,1/13/2021 1:35:56 PM
1005256,Makiki District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,1527 Keeaumoku Street,Honolulu,Honolulu,Hawaii,96822,01/01/2019 to 12/31/2019,Mon: 8:30 AM-9:30 AM;,,,,,,,-157.836497,21.303939,,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,3/20/2019 4:45:27 PM
1019969,Manchester's Spruce Street Market,http://naf1.townofmanchester.org/index.cfm/spruce-street-market/,sprucestreetmarketct,,,Instagram: sprucestreetmarket,163 Spruce St.,Manchester,Hartford,Connecticut,06040,07/01/2020 to 08/19/2020,Wed: 4:30 PM-7:30 PM;,,,,,,,-72.518324,41.781503,,Y,N,Y,Y,Y,N,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,Y,N,7/23/2020 3:50:03 PM
1003980,Manhattan Farmers Market,,https://www.facebook.com/pages/Manhattan-Farmers-Market/143100112435501,,,,South Broadway and West Main,Manhattan,Gallatin,Montana,59741,06/20/2018 to 09/05/2018,Wed: 4:00 PM-7:00 PM;,,,,,,,-111.333325,45.856793,,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,7/27/2018 10:26:14 AM
1018217,Manistee Farmers Market,https://manisteekitchen.org/farmers-market/,https://www.facebook.com/Manistee-Farmers-Market-203800259657175/,,,,180 Memorial Drive,Manistee ,Manistee,Michigan,49660,05/25/2019 to 10/05/2019,Sat: 8:00 AM-1:00 PM;,,,,,,,-86.323001,44.249273,,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,2/24/2019 4:09:36 PM
1018998,Manistique Farmers' Market,http://ManistiqueFarmersMarket.org/,facebook.com/MSTQFarmersMKT,twitter.com/MSTQFarmersMKT,,,180 N. Maple Street,Manistique,Schoolcraft,Michigan,49854,05/16/2018 to 09/26/2018,Wed: 4:00 PM-6:00 PM;,,,,,,,-86.243595,45.959984,,Y,Y,N,Y,N,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,N,N,3/12/2018 2:05:42 PM
1005257,Manoa Valley District Park (People's Open Market),http://www.honolulu.gov/parks/programs/pom,,,,,Manoa Rd,Honolulu,Honolulu,Hawaii,96826,01/01/2019 to 12/31/2019,Mon: 6:30 AM-7:30 AM;,,,,,,,-157.807997,21.314189,,Y,N,N,Y,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,Y,N,N,N,1/24/2019 3:29:18 PM
1019111,Mansfield Farmers Market,http://www.mansfieldtxfarmersmarket.com,www.facebook.com/mansfieldtxfarmersmarket,,,www.instagram.com/mansfieldfarmersmarket,703 East Broad Street,Mansfield,Tarrant,Texas,76063,04/28/2018 to 10/27/2018,Sat: 8:00 AM-1:00 PM;,,,,,,,-97.134052,32.564588,,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,N,N,5/21/2018 9:58:34 AM
